FBtr0306340.4	-7
FBtr0306340.5	-7
FBtr0306340.6	-8
FBtr0306340.7	-6
FBtr0306340.8	-13
FBtr0306546.1	-2
FBtr0306546	-2
FBtr0306546.2	-3
FBtr0306547.1	490
FBtr0306547.2	3
FBtr0306547	490
FBtr0306548.1	-599
FBtr0306548	-599
FBtr0306710.1	-5
FBtr0306710.2	-3
FBtr0306710	-5
FBtr0306719.1	2
FBtr0306719	2
FBtr0306719.2	
FBtr0306719.3	1
FBtr0306719.4	
FBtr0306721.1	94
FBtr0306721.2	12
FBtr0306721	94
FBtr0306726	-1022
FBtr0306726.1	-1022
FBtr0306726.2	-8
FBtr0306727	-1022
FBtr0306727.1	-1022
FBtr0306727.2	-8
FBtr0306728.1	-17789
FBtr0306728	-17789
FBtr0306728.2	-82
FBtr0306729.1	-17789
FBtr0306729	-17789
FBtr0306729.2	-82
FBtr0306729.3	-19
FBtr0306733.1	-29
FBtr0306733.2	-29
FBtr0306733	-29
FBtr0306827.1	195
FBtr0306827	195
FBtr0306827.2	19
FBtr0306828.1	-13
FBtr0306828	-13
FBtr0306828.2	-2
FBtr0306829.1	-144
FBtr0306829	-144
FBtr0306829.2	-2
FBtr0306830.1	-55
FBtr0306830.2	-1
FBtr0306830.3	-2
FBtr0306830	-55
FBtr0306831.1	-55
FBtr0306831.2	-5
FBtr0306831.3	-1
FBtr0306831.4	-2
FBtr0306831	-55
FBtr0306832.1	12
FBtr0306832	12
FBtr0306832.2	5
FBtr0306833.1	-1745
FBtr0306833	-1745
FBtr0306834.1	-1745
FBtr0306834	-1745
FBtr0306834.2	-3
FBtr0306835.1	253
FBtr0306835.2	2
FBtr0306835	253
FBtr0306836.1	-550
FBtr0306836.2	-12
FBtr0306836	-550
FBtr0306837.1	-550
FBtr0306837	-550
FBtr0306838.1	243
FBtr0306838.2	22
FBtr0306838	243
FBtr0306840.1	603
FBtr0306840.2	25
FBtr0306840.3	2
FBtr0306840	603
FBtr0306851.1	-4146
FBtr0306851.2	-73
FBtr0306851	-4146
FBtr0306897.1	-77502
FBtr0306897.2	-12
FBtr0306897.3	-34
FBtr0306897	-77502
FBtr0306898.1	-77502
FBtr0306898.2	-12
FBtr0306898	-77502
FBtr0306899.1	-77502
FBtr0306899.2	-12
FBtr0306899	-77502
FBtr0306918.1	74917
FBtr0306918	74917
FBtr0306973.1	231
FBtr0306973.2	2
FBtr0306973	231
FBtr0306973.3	3
FBtr0307106	-1048
FBtr0307106.1	-1048
FBtr0307106.2	-1048
FBtr0307107.1	1418
FBtr0307107	1418
FBtr0307107.2	3
FBtr0307108.1	-3905
FBtr0307108.2	-44
FBtr0307108	-3905
FBtr0307113.1	-12
FBtr0307113	-12
FBtr0307113.2	-1
FBtr0307113.3	-1
FBtr0307116.1	1643
FBtr0307116	1643
FBtr0307116.2	6
FBtr0307116.3	30
FBtr0307362.1	-56
FBtr0307362.2	-4
FBtr0307362.3	-2
FBtr0307362.4	-3
FBtr0307362	-56
FBtr0307363.1	-811
FBtr0307363.2	-8
FBtr0307363	-811
FBtr0307364.1	2
FBtr0307364	2
FBtr0307365.1	-44736
FBtr0307365	-44736
FBtr0307366.1	-44736
FBtr0307366	-44736
FBtr0307578.1	189
FBtr0307578	189
FBtr0307578.2	4
FBtr0307594.1	14
FBtr0307594	14
FBtr0308067	-1022
FBtr0308067.1	-1022
FBtr0308067.2	-8
FBtr0308068	-1022
FBtr0308068.1	-1022
FBtr0308068.2	-8
FBtr0308117.1	245
FBtr0308117	245
FBtr0308354.1	214
FBtr0308354.2	1
FBtr0308354	214
FBtr0308354.3	2
FBtr0308355.1	2391
FBtr0308355.2	2
FBtr0308355	2391
FBtr0308355.3	1
FBtr0308355.4	2
FBtr0308356.1	2391
FBtr0308356.2	12
FBtr0308356	2391
FBtr0308356.3	1
FBtr0308356.4	2
FBtr0308357.1	2391
FBtr0308357.2	2
FBtr0308357	2391
FBtr0308358.1	2391
FBtr0308358.2	2
FBtr0308358	2391
FBtr0308359.1	2391
FBtr0308359.2	1
FBtr0308359	2391
FBtr0308359.3	2
FBtr0308360.1	2391
FBtr0308360.2	2
FBtr0308360	2391
FBtr0308360.3	1
FBtr0308360.4	2
FBtr0308635.1	46
FBtr0308635.2	162
FBtr0308635	46
FBtr0308751.1	-13
FBtr0308751	-13
FBtr0308752.1	-114
FBtr0308752	-114
FBtr0308753.1	626
FBtr0308753	626
FBtr0308754.1	59
FBtr0308754	59
FBtr0308755	111
FBtr0308755.1	111
FBtr0308755.2	2
FBtr0308759.1	-61
FBtr0308759	-61
FBtr0308760.1	-61
FBtr0308760.2	-1
FBtr0308760	-61
FBtr0308761.1	-256
FBtr0308761.2	-12
FBtr0308761	-256
FBtr0308762.1	-256
FBtr0308762.2	-12
FBtr0308762	-256
FBtr0308763.1	459
FBtr0308763	459
FBtr0308765.1	-694
FBtr0308765.2	-108
FBtr0308765.3	-10
FBtr0308765	-694
FBtr0308766.1	-694
FBtr0308766.2	-108
FBtr0308766.3	-10
FBtr0308766	-694
FBtr0308767.1	831
FBtr0308767	831
FBtr0308768.1	169
FBtr0308768	169
FBtr0308769.1	3
FBtr0308769	3
FBtr0308772.1	-151
FBtr0308772	-151
FBtr0308773.1	73
FBtr0308773	73
FBtr0308775.1	-7
FBtr0308775.2	-220
FBtr0308775	-7
FBtr0308776	-1070
FBtr0308776.1	-1070
FBtr0308776.2	-173
FBtr0308777.1	-9
FBtr0308777.2	-163
FBtr0308777	-9
FBtr0308778.1	362
FBtr0308778.2	204
FBtr0308778	362
FBtr0308779.1	293
FBtr0308779.2	80
FBtr0308779	293
FBtr0308780.1	29
FBtr0308780.2	80
FBtr0308780	29
FBtr0308845.1	37647
FBtr0308845.2	3070
FBtr0308845.3	183
FBtr0308845	37647
FBtr0308845.4	37
FBtr0308846.1	37647
FBtr0308846.2	172
FBtr0308846.3	5171
FBtr0308846	37647
FBtr0308846.4	37
FBtr0308920.1	-325
FBtr0308920.2	-2
FBtr0308920	-325
FBtr0308921.1	-1665
FBtr0308921	-1665
FBtr0308921.2	-4
FBtr0308921.3	-4
FBtr0308921.4	-2
FBtr0308921.5	-4
FBtr0308922.1	41
FBtr0308922	41
FBtr0308923.1	41
FBtr0308923	41
FBtr0308924.1	-4
FBtr0308924.2	-6
FBtr0308924.3	-4
FBtr0308924	-4
FBtr0308925.1	43969
FBtr0308925.2	16
FBtr0308925	43969
FBtr0308926.1	43969
FBtr0308926.2	2
FBtr0308926.3	16
FBtr0308926	43969
FBtr0308927.1	43969
FBtr0308927.2	9
FBtr0308927.3	2
FBtr0308927.4	16
FBtr0308927	43969
FBtr0308928.1	9
FBtr0308928.2	9
FBtr0308928.3	16
FBtr0308928	9
FBtr0308929.1	43969
FBtr0308929.2	16
FBtr0308929	43969
FBtr0308930.1	76
FBtr0308930.2	2
FBtr0308930	76
FBtr0308931	1036
FBtr0308931.1	1036
FBtr0308931.2	8
FBtr0308932	1036
FBtr0308932.1	1036
FBtr0308932.2	8
FBtr0308933	1
FBtr0308933.1	1
FBtr0308933.2	3
FBtr0308934.1	-44
FBtr0308934.2	-6
FBtr0308934.3	-3
FBtr0308934	-44
FBtr0308935.1	184
FBtr0308935	184
FBtr0308935.2	43
FBtr0308936.1	-6
FBtr0308936.2	-9
FBtr0308936	-6
FBtr0308938.1	-137
FBtr0308938	-137
FBtr0308938.2	-6
FBtr0308939.1	-137
FBtr0308939	-137
FBtr0308939.2	-6
FBtr0308940.1	-1635
FBtr0308940	-1635
FBtr0308940.2	-39
FBtr0308940.3	-14
FBtr0308941.1	-1635
FBtr0308941	-1635
FBtr0308941.2	-39
FBtr0308941.3	-14
FBtr0308942.1	32
FBtr0308942.2	6
FBtr0308942	32
FBtr0308944.1	27255
FBtr0308944	27255
FBtr0308944.2	77
FBtr0309032.1	-16605
FBtr0309032	-16605
FBtr0309032.2	-5
FBtr0309033.1	1774
FBtr0309033	1774
FBtr0309033.2	5
FBtr0309034.1	4978
FBtr0309034.2	6
FBtr0309034	4978
FBtr0309035.1	99999
FBtr0309035.2	3290
FBtr0309035.3	377
FBtr0309035.4	894
FBtr0309035	99999
FBtr0309036.1	99999
FBtr0309036.2	3290
FBtr0309036.3	377
FBtr0309036.4	280
FBtr0309036	99999
FBtr0309037.1	99999
FBtr0309037.2	3290
FBtr0309037.3	377
FBtr0309037.4	726
FBtr0309037	99999
FBtr0309038.1	99999
FBtr0309038.2	3290
FBtr0309038.3	377
FBtr0309038.4	1749
FBtr0309038	99999
FBtr0309039.1	1243
FBtr0309039	1243
FBtr0309058.1	-14
FBtr0309058	-14
FBtr0309058.2	-7
FBtr0309059.1	88
FBtr0309059	88
FBtr0309061.1	-17332
FBtr0309061	-17332
FBtr0309061.2	-5
FBtr0309061.3	-4
FBtr0309061.4	-5
FBtr0309065.1	-932444
FBtr0309065	-932444
FBtr0309066.1	-932444
FBtr0309066.2	-64
FBtr0309066	-932444
FBtr0309067.1	51
FBtr0309067.2	1
FBtr0309067	51
FBtr0309068.1	62
FBtr0309068	62
FBtr0309069.1	3586
FBtr0309069.2	5
FBtr0309069	3586
FBtr0309070	-108
FBtr0309070.1	-108
FBtr0309071.1	-126
FBtr0309071	-126
FBtr0309072.1	202
FBtr0309072	202
FBtr0309075.1	3655
FBtr0309075	3655
FBtr0309184.1	73
FBtr0309184	73
FBtr0309185.1	1179
FBtr0309185	1179
FBtr0309186.1	22
FBtr0309186	22
FBtr0309187.1	97
FBtr0309187	97
FBtr0309188.1	4
FBtr0309188	4
FBtr0309190.1	95
FBtr0309190.2	3
FBtr0309190	95
FBtr0309191	-110
FBtr0309191.1	-110
FBtr0309191.2	-2
FBtr0309192.1	35
FBtr0309192.2	5
FBtr0309192	35
FBtr0309193.1	35
FBtr0309193	35
FBtr0309196.1	80018
FBtr0309196	80018
FBtr0309197.1	80018
FBtr0309197	80018
FBtr0309198.1	3234
FBtr0309198	3234
FBtr0309199.1	3234
FBtr0309199.2	16
FBtr0309199	3234
FBtr0309200.1	3234
FBtr0309200.2	16
FBtr0309200	3234
FBtr0309201.1	20818
FBtr0309201	20818
FBtr0309201.2	2
FBtr0309273.1	-20234
FBtr0309273	-20234
FBtr0309273.2	-3
FBtr0309273.3	-4
FBtr0309275.1	146
FBtr0309275	146
FBtr0309275.2	4
FBtr0309282.1	-4522
FBtr0309282.2	-6
FBtr0309282	-4522
FBtr0309283.1	-4522
FBtr0309283	-4522
FBtr0309284.1	500
FBtr0309284.2	1
FBtr0309284.3	9
FBtr0309284.4	1
FBtr0309284	500
FBtr0309284.5	3
FBtr0309287.1	-25
FBtr0309287	-25
FBtr0309289.1	-59
FBtr0309289.2	-6
FBtr0309289	-59
FBtr0309290.1	-7
FBtr0309290	-7
FBtr0309291.1	-450
FBtr0309291	-450
FBtr0309292.1	511
FBtr0309292.2	2
FBtr0309292.3	3
FBtr0309292	511
FBtr0309293.1	145
FBtr0309293	145
FBtr0309293.2	7
FBtr0309296.1	781
FBtr0309296.2	1350
FBtr0309296.3	192
FBtr0309296	781
FBtr0309297.1	781
FBtr0309297.2	1350
FBtr0309297.3	192
FBtr0309297	781
FBtr0309300.1	-6
FBtr0309300.2	-2
FBtr0309300	-6
FBtr0309304.1	-4
FBtr0309304.2	-7
FBtr0309304	-4
FBtr0309305.1	175
FBtr0309305	175
FBtr0309306.1	703
FBtr0309306	703
FBtr0309308.1	-134
FBtr0309308	-134
FBtr0309308.2	-33
FBtr0309310	11
FBtr0309310.1	11
FBtr0309310.2	103
FBtr0309311.1	6
FBtr0309311.2	3
FBtr0309311	6
FBtr0309314.1	7
FBtr0309314.2	54
FBtr0309314.3	4
FBtr0309314.4	1
FBtr0309314.5	1
FBtr0309314	7
FBtr0309315.1	7
FBtr0309315.2	54
FBtr0309315.3	4
FBtr0309315.4	1
FBtr0309315.5	1
FBtr0309315	7
FBtr0309508	108
FBtr0309508.1	108
FBtr0309509	108
FBtr0309509.1	108
FBtr0309509.2	6
FBtr0309510.1	-198
FBtr0309510	-198
FBtr0309513.1	-759
FBtr0309513.2	-3
FBtr0309513	-759
FBtr0309514.1	-759
FBtr0309514	-759
FBtr0309515.1	-29
FBtr0309515	-29
FBtr0309517	1
FBtr0309517.1	1
FBtr0309518.1	-593
FBtr0309518.2	-1
FBtr0309518	-593
FBtr0309519	
FBtr0309519.1	
FBtr0309519.2	-2
FBtr0309520	
FBtr0309520.1	
FBtr0309520.2	-2
FBtr0309521	
FBtr0309521.1	
FBtr0309522.1	-120
FBtr0309522	-120
FBtr0309523.1	-32
FBtr0309523.2	-2
FBtr0309523	-32
FBtr0309524.1	-2740
FBtr0309524.2	-6
FBtr0309524	-2740
FBtr0309525.1	-41
FBtr0309525	-41
FBtr0309526.1	-61
FBtr0309526	-61
FBtr0309527.1	-8411
FBtr0309527	-8411
FBtr0309528.1	-8411
FBtr0309528.2	-5
FBtr0309528	-8411
FBtr0309530.1	-126
FBtr0309530	-126
FBtr0309787.1	-1727
FBtr0309787	-1727
FBtr0309788.1	3155
FBtr0309788	3155
FBtr0309806.1	-400
FBtr0309806.2	-34
FBtr0309806	-400
FBtr0309807.1	-34
FBtr0309807.2	-28
FBtr0309807	-34
FBtr0309808.1	-79
FBtr0309808.2	-28
FBtr0309808	-79
FBtr0309809.1	-186
FBtr0309809	-186
FBtr0309810.1	77
FBtr0309810.2	3
FBtr0309810	77
FBtr0309816.1	208
FBtr0309816	208
FBtr0309816.2	3
FBtr0309817.1	1286
FBtr0309817	1286
FBtr0309817.2	20
FBtr0309818.1	154
FBtr0309818	154
FBtr0309818.2	20
FBtr0309819.1	154
FBtr0309819	154
FBtr0309819.2	20
FBtr0309820	103
FBtr0309820.1	103
FBtr0309820.2	9
FBtr0309820.3	3
FBtr0309821.1	6
FBtr0309821.2	9
FBtr0309821.3	3
FBtr0309821	6
FBtr0309822.1	81
FBtr0309822.2	1
FBtr0309822	81
FBtr0309823.1	32
FBtr0309823.2	1
FBtr0309823	32
FBtr0309824.1	2
FBtr0309824	2
FBtr0309824.2	2
FBtr0309825.1	-391
FBtr0309825.2	-3
FBtr0309825.3	-6
FBtr0309825	-391
FBtr0309826.1	18
FBtr0309826	18
FBtr0309896.1	957
FBtr0309896.2	4
FBtr0309896	957
FBtr0309897.1	-5656
FBtr0309897.2	-13
FBtr0309897.3	-5
FBtr0309897.4	-7
FBtr0309897	-5656
FBtr0309897.5	-7
FBtr0309897.6	-8
FBtr0309897.7	-6
FBtr0309897.8	-13
FBtr0309958.1	345
FBtr0309958.2	196
FBtr0309958	345
FBtr0309973.1	50
FBtr0309973.2	1
FBtr0309973	50
FBtr0309974.1	50
FBtr0309974	50
FBtr0309975.1	-26
FBtr0309975.2	-4
FBtr0309975	-26
FBtr0309976.1	-26
FBtr0309976.2	-3
FBtr0309976	-26
FBtr0309976.3	-4
FBtr0309977.1	-9
FBtr0309977	-9
FBtr0309979.1	6
FBtr0309979.2	2
FBtr0309979	6
FBtr0309981.1	25
FBtr0309981	25
FBtr0309982.1	9080
FBtr0309982	9080
FBtr0309983	-109
FBtr0309983.1	-109
FBtr0309983.2	-8
FBtr0309984	-109
FBtr0309984.1	-109
FBtr0309984.2	-2
FBtr0309985.1	296
FBtr0309985.2	51
FBtr0309985	296
