"target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"TCONS_00004656",0.157009072056713,0.184528385812621,2.00279869242588,77.6811716612083,1,2.70958886023267,15.5362343322417,0.419482959041954,15.1167513731997,6.25169144703604,15.1167513731997
"TCONS_00034607",0.157017767623865,0.184528385812621,2.00271472805485,2.03734017468734,1,6.65906281422467,0.407468034937467,0.533569688052208,-0.12610165311474,0.352479943829058,0.352479943829058
"TCONS_00033763",0.15776400576492,0.185357399787451,1.99552868005953,6.17412911079831,1,5.06515976192794,1.23482582215966,0.97032032252953,0.264505499630133,1.60689391970097,1.60689391970097
"TCONS_00032699",0.157985030307124,0.185569069483872,1.99340769700395,6.57044585534911,1,2.03544343342931,1.31408917106982,0.778215431861272,0.53587373920855,5.97560679266476,5.97560679266476
"TCONS_00046053",0.158101300912548,0.185657617647758,1.99229330188802,4.05674977368822,1,5.06102889331576,0.811349954737644,0.243419220600945,0.567930734136699,1.61479291633917,1.61479291633917
"TCONS_00042781",0.158919046360966,0.186569645689024,1.98448186899528,1.55824932831424,1,6.29145567602993,0.311649865662847,0.257425955829411,0.0542239098334358,0.454988078015745,0.454988078015745
"TCONS_00045490",0.159078985507281,0.186709142721263,1.98295941422573,0.992595583246182,1,6.66550363437859,0.198519116649235,0.0178654078042673,0.180653708844969,0.351058697745343,0.351058697745343
"TCONS_00008584",0.159753558696181,0.187452431534718,1.97655729655133,40.2290586579858,1,4.69294696235409,8.04581173159715,1.04271098041697,7.00310075118018,2.36753938873788,7.00310075118018
"TCONS_00032210",0.159801776666382,0.187460570354441,1.97610085739684,10.5367111748958,1,6.27542507447864,2.10734223497916,0.588885762801306,1.51845647217786,0.460808461231039,1.51845647217786
"TCONS_00009129",0.160088034158051,0.18774787270447,1.97339432337567,30.2351812692727,1,3.61316055699993,6.04703625385454,1.2336766703825,4.81335958347204,5.12577112445422,5.12577112445422
"TCONS_00007529",0.160165598114918,0.187790338507576,1.97266191359858,5.36958387075625,1,6.40753097756751,1.07391677415125,0.217349446610392,0.856567327540858,0.416917389738125,0.856567327540858
"TCONS_00021746",0.160441698200313,0.188065501168721,1.97005807091339,31.2465578504966,1,4.20373127848163,6.24931157009932,0.213724924715271,6.03558664538405,3.5583853889871,6.03558664538405
"TCONS_00046645",0.160486704926092,0.188069710211454,1.96963410578033,15.8521422998636,1,4.71046634604046,3.17042845997271,0.284617532916567,2.88581092705615,2.33207794275842,2.88581092705615
"TCONS_00034135",0.161022874839648,0.188649348464097,1.96459376181839,35.891316864397,1,4.719615274223,7.17826337287941,0.0534525307475412,7.12481084213187,2.31343822438298,7.12481084213187
"TCONS_00065168",0.161507722069326,0.189168575165543,1.96005232915861,12.6380454296428,1,2.11676830653219,2.52760908592856,0.189833688091058,2.3377753978375,6.06071753255623,6.06071753255623
"TCONS_00062355",0.162140272574594,0.18986048936597,1.9541507182551,0.458460180325475,1,7.74386568768671,0.0916920360650944,0.000508905146504267,0.0911831309185908,0.216449304092453,0.216449304092453
"TCONS_00030612",0.162252338430769,0.189942734935324,1.95310789783004,41.2792244726114,1,5.09392288349618,8.25584489452228,0.00977223143951315,8.24607266308277,1.55257890714521,8.24607266308277
"TCONS_00005859",0.162428617466521,0.190100090699864,1.95146920843524,36.9334118324822,1,4.77800404069926,7.38668236649644,0.457496530030237,6.9291858364662,2.19285484517733,6.9291858364662
